2015-03-15 09:49:46,999 [9] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-15 09:49:47,891 [9] WARN  Umbraco.Web.UmbracoModule - [Thread 10] Umbraco is not configured
2015-03-15 09:49:47,964 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:49:48,450 [9] INFO  Umbraco.Core.PluginManager - [Thread 12] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2015-03-15 09:49:48,458 [9] INFO  Umbraco.Core.PluginManager - [Thread 12] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 8ms)
2015-03-15 09:49:50,563 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 10] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:49:50,563 [9] WARN  Umbraco.Web.UmbracoModule - [Thread 10] Umbraco is not configured
2015-03-15 09:49:50,571 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:07,191 [9] INFO  Umbraco.Core.PluginManager - [Thread 13] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2015-03-15 09:50:07,196 [9] INFO  Umbraco.Core.PluginManager - [Thread 13] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 5ms)
2015-03-15 09:50:07,498 [9] INFO  Umbraco.Web.Security.WebSecurity - [Thread 13] User Id: 0 logged in
2015-03-15 09:50:07,598 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 14] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:07,598 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:08,902 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,367 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 12] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,379 [9] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 12] Executing installation step: Permissions
2015-03-15 09:50:24,395 [9] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 12] Step completed (took 15ms)
2015-03-15 09:50:24,417 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,421 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,421 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,425 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,426 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,426 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:24,426 [9] INFO  Umbraco.Core.ApplicationContext - [Thread 7] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:25,652 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-15 09:50:25,658 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Hash determined (took 3ms)
2015-03-15 09:50:25,668 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-03-15 09:50:25,823 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 36 (took 154ms)
2015-03-15 09:50:25,859 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-03-15 09:50:25,865 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 5ms)
2015-03-15 09:50:25,866 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-03-15 09:50:25,872 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 7ms)
2015-03-15 09:50:25,885 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-03-15 09:50:25,892 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 6ms)
2015-03-15 09:50:25,892 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-03-15 09:50:25,900 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 8ms)
2015-03-15 09:50:25,922 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-03-15 09:50:25,927 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 4ms)
2015-03-15 09:50:25,927 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-03-15 09:50:25,933 [24] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 5ms)
2015-03-15 09:50:26,279 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,279 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,314 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,315 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,345 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,373 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
2015-03-15 09:50:26,374 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 1] CurrentVersion different from configStatus: '7.2.2','7.1.8'
